Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Unnamed: 1_level_0_Nation_stats_keeper_9,Unnamed: 2_level_0_Pos_stats_keeper_9,Unnamed: 3_level_0_Age_stats_keeper_9,Playing Time_MP_stats_keeper_9,Playing Time_Min_stats_keeper_9,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKsv,Unnamed: 23_level_0_Matches,Team_stats_keeper_9,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 1_level_0_Nation_stats_shooting_9,Unnamed: 2_level_0_Pos_stats_shooting_9,Unnamed: 3_level_0_Age_stats_shooting_9,Unnamed: 4_level_0_90s_stats_shooting_9,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Expected_xG_stats_shooting_9,Expected_npxG_stats_shooting_9,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,Team_stats_shooting_9,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Off,Outcomes_Blocks,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_CrdY_stats_misc_9,Performance_CrdR_stats_misc_9,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 4_level_0_MP,Playing Time_Starts_stats_keeper_9,Playing Time_90s_stats_keeper_9,Penalty Kicks_PKA,Penalty Kicks_PKm,Penalty Kicks_Save%,Standard_PKatt,Unnamed: 5_level_0_Att,Outcomes_Cmp,Performance_Crs,Performance_Int,Performance_TklW
Ben Davies,wls WAL,DF,31,17,14,1331,14.8,0,0,0,0,0,0,5,0,0.3,0.3,0.2,0.5,14,52,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,wls WAL,DF,31.0,14.8,0.0,5.0,1.0,20.0,0.34,0.07,0.0,0.0,17.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,Matches,Tottenham,896.0,1023.0,87.6,16735.0,6614.0,302.0,335.0,90.1,501.0,530.0,94.5,77.0,124.0,62.1,0.0,0.2,0.5,-0.2,2.0,47.0,2.0,0.0,52.0,925.0,95.0,26.0,1.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,0.54,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,8.0,8.0,1.0,9.0,17.0,52.9,8.0,28.0,19.0,9.0,12.0,29.0,81.0,1.0,1186.0,215.0,643.0,495.0,48.0,13.0,1186.0,1.0,1.0,100.0,0.0,0.0,664.0,3255.0,1824.0,14.0,10.0,0.0,5.0,0.0,781.0,6.0,78,38.9,14,88,13,3,33,7,1.00,22,26,-4,-0.27,-0.40,19.0,25.5,-6.5,-0.44,-0.53,5.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,41.0,52.0,44.0,54.2,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Brandon Austin,eng ENG,GK,25,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Tottenham,eng ENG,GK,25.0,1.0,90.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Tottenham,N/a,0.0,0.0,2.2,0.55,0.2,0.2,3.0,11.0,27.3,26.0,5.0,38.5,32.3,6.0,16.7,29.0,15.0,5.0,33.3,2.0,2.0,12.4,eng ENG,GK,25.0,1.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,0.0,0.0,0.0,N/a,0.0,0.0,Matches,Tottenham,22.0,32.0,68.8,526.0,386.0,7.0,7.0,100.0,9.0,9.0,100.0,6.0,16.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,30.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,N/a,0.0,N/a,22.0,104.0,46.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,90,2.6,1,90,1,0,N/a,12,0.00,1,2,-1,-1.00,-1.00,0.9,2.5,-1.6,-1.57,-1.49,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0,N/a,N/a,N/a,0.0,0.0,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Brennan Johnson,wls WAL,FW,23,33,24,2177,24.2,11,3,14,11,0,0,5,0,10.4,10.4,2.3,12.7,60,71,197,0.45,0.12,0.58,0.45,0.58,0.43,0.09,0.52,0.43,0.52,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,wls WAL,FW,23.0,24.2,11.0,54.0,20.0,37.0,2.23,0.83,0.2,0.55,11.4,0.0,0.0,10.4,10.4,0.19,0.6,0.6,Matches,Tottenham,449.0,638.0,70.4,5932.0,1611.0,274.0,341.0,80.4,144.0,191.0,75.4,11.0,34.0,32.4,3.0,2.3,2.0,0.7,19.0,25.0,35.0,6.0,71.0,624.0,12.0,0.0,0.0,1.0,53.0,12.0,0.0,0.0,0.0,0.0,2.0,41.0,46.0,1.9,30.0,0.0,6.0,4.0,5.0,1.0,7.0,0.29,5.0,0.0,1.0,0.0,1.0,0.0,39.0,26.0,9.0,20.0,10.0,16.0,34.0,47.1,18.0,25.0,3.0,22.0,4.0,43.0,14.0,0.0,853.0,18.0,98.0,292.0,475.0,125.0,853.0,44.0,19.0,43.2,22.0,50.0,544.0,2939.0,1460.0,60.0,23.0,35.0,26.0,17.0,626.0,197.0,66,63.7,24,79,14,9,31,2,1.03,40,38,+2,+0.08,+0.30,39.5,38.8,+0.7,+0.03,+0.40,5.0,0.0,0.0,27.0,26.0,12.0,2.0,0.0,0.0,63.0,7.0,20.0,25.9,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Callum Olusesi,eng ENG,MF,17,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,0,0,N/a,14,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Cristian Romero,ar ARG,DF,26,18,18,1416,15.7,1,0,1,1,0,0,3,0,1.6,1.6,0.6,2.2,12,71,3,0.06,0.00,0.06,0.06,0.06,0.10,0.04,0.14,0.10,0.14,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,ar ARG,DF,26.0,15.7,1.0,16.0,8.0,50.0,1.02,0.51,0.06,0.13,9.1,0.0,0.0,1.6,1.6,0.1,-0.6,-0.6,Matches,Tottenham,1094.0,1223.0,89.5,20402.0,8197.0,370.0,405.0,91.4,630.0,665.0,94.7,80.0,126.0,63.5,0.0,0.6,0.8,-0.6,7.0,109.0,8.0,1.0,71.0,1120.0,101.0,80.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,20.0,1.27,16.0,0.0,0.0,4.0,0.0,0.0,4.0,0.25,3.0,0.0,0.0,1.0,0.0,0.0,35.0,29.0,26.0,8.0,1.0,21.0,30.0,70.0,9.0,18.0,3.0,15.0,21.0,56.0,57.0,2.0,1377.0,157.0,594.0,720.0,74.0,23.0,1377.0,4.0,1.0,25.0,2.0,50.0,896.0,4702.0,2893.0,12.0,18.0,0.0,10.0,5.0,936.0,3.0,79,41.4,18,79,13,0,N/a,3,1.11,27,22,+5,+0.32,+0.59,27.0,19.1,+7.9,+0.50,+1.06,3.0,0.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,90.0,41.0,27.0,60.3,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Dane Scarlett,eng ENG,"FW,MF",20,3,0,34,0.4,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,1,0.00,2.65,2.65,0.00,2.65,0.09,0.12,0.22,0.09,0.22,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,"FW,MF",20.0,0.4,0.0,1.0,1.0,100.0,2.65,2.65,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Matches,Tottenham,3.0,5.0,60.0,37.0,20.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N/a,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,3.0,5.0,1.0,1.0,9.0,0.0,0.0,N/a,0.0,N/a,5.0,66.0,33.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,11,1.0,0,N/a,0,3,11,3,2.00,3,1,+2,+5.29,+5.37,0.6,0.8,-0.2,-0.65,-0.54,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Dante Cassanova,jm JAM,DF,20,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,0,0,N/a,2,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Dejan Kulusevski,se SWE,"MF,FW",24,32,27,2389,26.5,7,4,11,7,0,0,3,0,4.2,4.2,6.2,10.4,120,124,210,0.26,0.15,0.41,0.26,0.41,0.16,0.23,0.39,0.16,0.39,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,se SWE,"MF,FW",24.0,26.5,7.0,47.0,17.0,36.2,1.77,0.64,0.15,0.41,14.7,0.0,0.0,4.2,4.2,0.09,2.8,2.8,Matches,Tottenham,658.0,893.0,73.7,9216.0,2920.0,394.0,457.0,86.2,203.0,260.0,78.1,32.0,79.0,40.5,4.0,6.2,3.9,-2.2,65.0,62.0,52.0,6.0,124.0,800.0,84.0,4.0,11.0,1.0,89.0,6.0,62.0,26.0,0.0,0.0,9.0,42.0,128.0,4.82,95.0,12.0,15.0,3.0,3.0,0.0,9.0,0.34,7.0,1.0,1.0,0.0,0.0,0.0,45.0,23.0,17.0,13.0,15.0,19.0,51.0,37.3,32.0,34.0,5.0,29.0,13.0,58.0,10.0,1.0,1276.0,24.0,149.0,432.0,719.0,158.0,1276.0,117.0,38.0,32.5,71.0,60.7,823.0,6157.0,3208.0,120.0,67.0,40.0,77.0,74.0,895.0,210.0,75,69.9,27,84,22,5,24,0,1.06,50,41,+9,+0.34,+1.21,44.9,43.1,+1.8,+0.07,+0.62,3.0,0.0,0.0,48.0,38.0,5.0,0.0,0.0,0.0,121.0,10.0,15.0,40.0,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Destiny Udogie,it ITA,DF,21,25,24,1924,21.4,0,1,1,0,0,0,2,0,0.3,0.3,1.5,1.8,54,121,94,0.00,0.05,0.05,0.00,0.05,0.01,0.07,0.08,0.01,0.08,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,it ITA,DF,21.0,21.4,0.0,5.0,1.0,20.0,0.23,0.05,0.0,0.0,15.1,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,Matches,Tottenham,972.0,1115.0,87.2,14117.0,4770.0,544.0,597.0,91.1,371.0,412.0,90.0,26.0,33.0,78.8,1.0,1.5,1.2,-0.5,16.0,89.0,6.0,1.0,121.0,944.0,170.0,28.0,0.0,0.0,19.0,142.0,0.0,0.0,0.0,0.0,1.0,34.0,36.0,1.68,31.0,0.0,0.0,1.0,1.0,3.0,3.0,0.14,2.0,0.0,0.0,0.0,0.0,1.0,75.0,47.0,42.0,26.0,7.0,33.0,48.0,68.8,15.0,40.0,6.0,34.0,22.0,97.0,36.0,1.0,1376.0,63.0,394.0,609.0,389.0,49.0,1376.0,32.0,13.0,40.6,16.0,50.0,758.0,4340.0,2352.0,54.0,40.0,12.0,37.0,19.0,819.0,94.0,77,56.3,24,80,14,1,4,5,1.12,36,35,+1,+0.05,+0.17,34.5,33.3,+1.2,+0.06,+0.40,2.0,0.0,0.0,29.0,38.0,3.0,0.0,0.0,1.0,111.0,13.0,13.0,50.0,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Djed Spence,eng ENG,DF,23,25,19,1792,19.9,1,2,3,1,0,0,4,1,0.6,0.6,1.8,2.3,59,105,70,0.05,0.10,0.15,0.05,0.15,0.03,0.09,0.12,0.03,0.12,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,DF,23.0,19.9,1.0,10.0,3.0,30.0,0.5,0.15,0.1,0.33,23.9,0.0,0.0,0.6,0.6,0.06,0.4,0.4,Matches,Tottenham,992.0,1161.0,85.4,14185.0,4261.0,585.0,622.0,94.1,343.0,400.0,85.8,32.0,67.0,47.8,2.0,1.8,1.4,0.2,11.0,78.0,18.0,8.0,105.0,974.0,183.0,30.0,2.0,2.0,25.0,153.0,0.0,0.0,0.0,0.0,4.0,19.0,29.0,1.46,23.0,1.0,4.0,1.0,0.0,0.0,5.0,0.25,3.0,1.0,1.0,0.0,0.0,0.0,47.0,34.0,25.0,15.0,7.0,23.0,30.0,76.7,7.0,28.0,9.0,19.0,21.0,68.0,74.0,2.0,1428.0,81.0,500.0,641.0,309.0,25.0,1428.0,76.0,38.0,50.0,31.0,40.8,794.0,4661.0,2481.0,59.0,44.0,7.0,28.0,33.0,872.0,70.0,72,52.4,19,89,17,6,16,8,1.08,33,39,-6,-0.30,-0.58,28.2,35.3,-7.1,-0.36,-0.50,4.0,1.0,1.0,21.0,23.0,2.0,0.0,0.0,1.0,109.0,21.0,14.0,60.0,N/a,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Dominic Solanke,eng ENG,FW,26,27,25,2201,24.5,9,3,12,8,1,1,0,0,10.9,10.1,2.9,13.1,31,47,88,0.37,0.12,0.49,0.33,0.45,0.45,0.12,0.57,0.41,0.54,Matches,Tottenham,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,FW,26.0,24.5,9.0,59.0,24.0,40.7,2.41,0.98,0.14,0.33,12.4,0.0,1.0,10.9,10.1,0.17,-1.9,-2.1,Matches,Tottenham,255.0,361.0,70.6,3429.0,944.0,154.0,205.0,75.1,68.0,87.0,78.2,12.0,18.0,66.7,3.0,2.9,1.2,0.1,14.0,28.0,9.0,0.0,47.0,321.0,38.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,37.0,1.51,25.0,0.0,0.0,9.0,2.0,1.0,8.0,0.33,6.0,0.0,0.0,1.0,1.0,0.0,18.0,11.0,1.0,12.0,5.0,4.0,16.0,25.0,12.0,20.0,9.0,11.0,1.0,19.0,23.0,0.0,655.0,33.0,74.0,299.0,288.0,112.0,654.0,51.0,17.0,33.3,31.0,60.8,385.0,2126.0,848.0,31.0,23.0,14.0,69.0,51.0,459.0,88.0,82,64.4,25,86,18,2,21,1,0.89,45,43,+2,+0.08,+0.30,40.4,40.6,-0.2,-0.01,+0.30,0.0,0.0,0.0,36.0,36.0,5.0,0.0,0.0,1.0,38.0,46.0,60.0,43.4,N/a,N/a,N/a,N/a,N/a,N/a,1.0,N/a,N/a,N/a,N/a,N/a
Fraser Forster,eng ENG,GK,36,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Tottenham,eng ENG,GK,36.0,7.0,630.0,15.0,2.14,42.0,27.0,69.0,1.0,2.0,4.0,1.0,14.3,2.0,0.0,Matches,Tottenham,N/a,1.0,0.0,16.5,0.36,1.5,0.21,11.0,31.0,35.5,141.0,30.0,21.3,27.2,56.0,1.8,14.6,81.0,4.0,4.9,3.0,0.43,11.1,eng ENG,GK,36.0,7.0,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,0.0,0.0,0.0,N/a,0.0,0.0,Matches,Tottenham,168.0,198.0,84.8,3349.0,2105.0,54.0,55.0,98.2,86.0,90.0,95.6,23.0,47.0,48.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,72.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,228.0,212.0,228.0,0.0,0.0,0.0,228.0,1.0,1.0,100.0,0.0,0.0,113.0,501.0,264.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,90,18.4,7,90,7,0,N/a,11,0.71,14,15,-1,-0.14,-0.14,11.1,16.0,-4.9,-0.70,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,N/a,N/a,N/a,2.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a
